timestamp,AAPL
2018-11-21 23:43,203805
2018-11-22 0:43,203805
2018-11-22 1:43,203805
2018-11-22 2:43,203805
2018-11-22 3:43,203805
2018-11-22 4:43,203805
2018-11-22 5:43,203805
2018-11-22 6:43,203805
2018-11-22 7:43,203805
2018-11-22 8:43,203805
2018-11-22 9:43,203805
2018-11-22 10:43,203805
2018-11-22 11:43,203805
2018-11-22 12:43,203805
2018-11-22 13:43,203805
2018-11-22 14:43,203805
2018-11-22 15:43,203805
2018-11-22 16:43,203805
2018-11-22 17:43,203805
2018-11-22 18:43,203805
2018-11-22 19:43,203805
2018-11-22 20:43,203805
2018-11-22 21:43,203805
2018-11-22 22:43,203805
2018-11-22 23:43,203805
2018-11-23 0:43,203805
2018-11-23 1:43,203805
2018-11-23 2:43,203805
2018-11-23 3:43,203805
2018-11-23 4:43,203805
2018-11-23 5:43,203805
2018-11-23 6:43,203802
2018-11-23 7:43,203802
2018-11-23 8:43,203802
2018-11-23 9:43,203802
2018-11-23 10:43,203802
2018-11-23 11:43,203802
2018-11-23 12:43,203802
2018-11-23 13:43,203802
2018-11-23 14:43,203840
2018-11-23 15:43,203925
2018-11-23 16:43,203862
2018-11-23 17:43,203848
2018-11-23 18:43,203855
2018-11-23 19:43,203877
2018-11-23 20:43,203898
2018-11-23 21:43,203898
2018-11-23 22:43,203898
2018-11-23 23:43,203898
2018-11-24 0:43,203898
2018-11-24 1:43,203898
2018-11-24 2:43,204096
2018-11-24 3:43,204096
2018-11-24 4:43,204096
2018-11-24 5:43,204096
2018-11-24 6:43,203898
2018-11-24 7:43,203898
2018-11-24 8:43,203898
2018-11-24 9:43,203898
2018-11-24 10:43,203898
2018-11-24 11:43,203898
2018-11-24 12:43,203898
2018-11-24 13:43,203898
2018-11-24 14:43,203898
2018-11-24 15:43,203898
2018-11-24 16:43,203898
2018-11-24 17:43,203898
2018-11-24 18:43,203898
2018-11-24 19:43,203898
2018-11-24 20:43,203898
2018-11-24 21:43,203898
2018-11-24 22:43,203898
2018-11-24 23:43,203898
2018-11-25 0:43,203898
2018-11-25 1:43,203898
2018-11-25 2:43,203898
2018-11-25 3:43,203898
2018-11-25 4:43,203898
2018-11-25 5:43,203898
2018-11-25 6:43,203898
2018-11-25 7:43,203898
2018-11-25 8:43,203898
2018-11-25 9:43,203898
2018-11-25 10:43,203898
2018-11-25 11:43,203898
2018-11-25 12:43,203898
2018-11-25 13:43,203898
2018-11-25 14:43,203898
2018-11-25 15:43,203898
2018-11-25 16:43,203898
2018-11-25 17:43,203898
2018-11-25 18:43,203898
2018-11-25 19:43,203898
2018-11-25 20:43,203898
2018-11-25 21:43,203898
2018-11-25 22:43,203898
2018-11-25 23:43,203898
2018-11-26 0:43,203898
2018-11-26 1:43,203898
2018-11-26 2:43,203898
2018-11-26 3:43,203898
2018-11-26 4:43,203898
2018-11-26 5:43,203898
2018-11-26 6:43,203897
2018-11-26 7:43,203897
2018-11-26 8:43,203897
2018-11-26 9:43,203897
2018-11-26 10:43,203897
2018-11-26 11:43,203897
2018-11-26 12:43,203897
2018-11-26 13:43,203897
2018-11-26 14:43,203901
2018-11-26 15:43,204102
2018-11-26 16:43,204281
2018-11-26 17:43,204383
2018-11-26 18:43,204379
2018-11-26 19:43,204485
2018-11-26 20:43,204584
2018-11-26 21:43,204675
2018-11-26 22:43,204688
2018-11-26 23:43,204690
2018-11-27 0:43,204690
2018-11-27 1:43,204690
2018-11-27 2:43,204690
2018-11-27 3:43,204690
2018-11-27 4:43,204690
2018-11-27 5:43,204690
2018-11-27 6:43,204690
2018-11-27 7:43,204690
2018-11-27 8:43,204690
2018-11-27 9:43,204690
2018-11-27 10:45,204690
2018-11-27 11:43,204690
2018-11-27 12:43,204690
2018-11-27 13:43,204690
2018-11-27 14:43,204686
2018-11-27 15:43,204614
2018-11-27 16:43,204553
2018-11-27 17:43,204584
2018-11-27 18:43,204542
2018-11-27 19:43,204572
2018-11-27 20:43,204564
2018-11-27 21:43,204532
2018-11-27 22:43,204532
2018-11-27 23:43,204546
2018-11-28 0:43,204546
2018-11-28 1:43,204546
2018-11-28 2:43,204546
2018-11-28 3:43,204547
2018-11-28 4:43,204547
2018-11-28 5:43,204547
2018-11-28 6:43,204549
2018-11-28 7:43,204545
2018-11-28 8:43,204545
2018-11-28 9:43,204545
2018-11-28 10:43,204545
2018-11-28 11:43,204545
2018-11-28 12:43,204545
2018-11-28 14:08,204547
2018-11-28 14:43,204547
2018-11-28 15:43,204634
2018-11-28 16:43,204683
2018-11-28 17:43,204768
2018-11-28 18:43,204903
2018-11-28 19:43,204971
2018-11-28 20:43,205039
2018-11-28 21:43,205059
2018-11-28 22:43,205085
2018-11-28 23:43,205136
2018-11-29 0:43,205136
2018-11-29 1:43,205136
2018-11-29 2:43,205136
2018-11-29 3:43,205136
2018-11-29 4:43,205136
2018-11-29 5:43,205136
2018-11-29 6:43,205141
2018-11-29 7:43,205141
2018-11-29 8:43,205141
2018-11-29 9:43,205136
2018-11-29 10:43,205136
2018-11-29 11:43,205136
2018-11-29 12:43,205136
2018-11-29 13:43,205136
2018-11-29 15:08,205260
2018-11-29 15:43,205260
2018-11-29 16:43,205185
2018-11-29 17:43,205315
2018-11-29 18:43,205452
2018-11-29 19:43,205528
2018-11-29 20:43,205601
2018-11-29 21:43,205655
2018-11-29 22:43,205659
2018-11-29 23:43,205663
2018-11-30 0:43,205663
2018-11-30 1:43,205663
2018-11-30 2:43,205663
2018-11-30 3:43,205663
2018-11-30 4:43,205663
2018-11-30 5:43,205663
2018-11-30 6:43,205654
2018-11-30 7:43,205654
2018-11-30 8:43,205654
2018-11-30 9:43,205649
2018-11-30 10:43,205649
2018-11-30 11:43,205649
2018-11-30 12:43,205649
2018-11-30 13:43,205649
2018-11-30 14:43,205644
2018-11-30 15:43,205678
2018-11-30 16:43,205868
2018-11-30 17:43,205972
2018-11-30 18:43,206060
2018-11-30 19:43,206165
2018-11-30 20:43,206266
2018-11-30 21:43,206372
2018-11-30 22:43,206453
2018-11-30 23:43,206487
2018-12-01 0:43,206470
2018-12-01 1:43,206470
2018-12-01 2:43,206470
2018-12-01 3:43,206470
2018-12-01 4:43,206470
2018-12-01 5:43,206470
2018-12-01 6:43,206470
2018-12-01 7:43,206470
2018-12-01 8:43,206470
2018-12-01 9:43,206459
2018-12-01 10:43,206459
2018-12-01 11:43,206459
2018-12-01 12:43,206459
2018-12-01 13:43,206459
2018-12-01 14:43,206459
2018-12-01 15:43,206459
2018-12-01 16:43,206460
2018-12-01 17:43,206460
2018-12-01 18:43,206460
2018-12-01 19:43,206460
2018-12-01 20:43,206460
2018-12-01 21:43,206460
2018-12-01 22:43,206460
2018-12-01 23:43,206460
2018-12-02 0:43,206460
2018-12-02 1:43,206460
2018-12-02 2:43,206460
2018-12-02 3:43,206460
2018-12-02 4:43,206460
2018-12-02 5:43,206460
2018-12-02 6:43,206460
2018-12-02 7:43,206460
2018-12-02 8:43,206460
2018-12-02 9:43,206460
2018-12-02 10:43,206460
2018-12-02 11:43,206460
2018-12-02 12:43,206460
2018-12-02 13:43,206460
2018-12-02 14:43,206460
2018-12-02 15:43,206460
2018-12-02 16:43,206460
2018-12-02 17:43,206460
2018-12-02 18:43,206460
2018-12-02 19:43,206460
2018-12-02 20:43,206460
2018-12-02 21:43,206460
2018-12-02 22:43,206460
2018-12-02 23:43,206460
2018-12-03 0:43,206460
2018-12-03 1:43,206460
2018-12-03 2:43,206460
2018-12-03 3:43,206460
2018-12-03 4:43,206460
2018-12-03 5:43,206460
2018-12-03 6:43,206459
2018-12-03 7:43,206459
2018-12-03 8:43,206459
2018-12-03 9:43,206459
2018-12-03 10:43,206459
2018-12-03 11:43,206459
2018-12-03 12:43,206459
2018-12-03 13:43,206459
2018-12-03 14:43,206494
2018-12-03 15:43,207273
2018-12-03 16:43,207570
2018-12-03 17:43,207659
2018-12-03 18:43,207735
2018-12-03 19:43,207799
2018-12-03 20:43,207827
2018-12-03 21:43,207780
2018-12-03 22:43,207799
2018-12-03 23:43,207822
2018-12-04 0:43,207822
2018-12-04 1:43,207823
2018-12-04 2:43,207823
2018-12-04 3:43,207823
2018-12-04 4:43,207823
2018-12-04 5:43,207823
2018-12-04 6:43,207824
2018-12-04 7:43,207824
2018-12-04 8:43,207819
2018-12-04 9:43,207819
2018-12-04 10:43,207819
2018-12-04 11:43,207819
2018-12-04 12:43,207819
2018-12-04 13:43,207819
2018-12-04 15:10,207734
2018-12-04 15:43,207734
2018-12-04 16:43,207842
2018-12-04 17:43,207825
2018-12-04 18:43,207641
2018-12-04 19:43,207627
2018-12-04 20:43,207799
2018-12-04 21:43,207895
2018-12-04 22:43,207924
2018-12-04 23:43,208040
2018-12-05 0:43,208040
2018-12-05 1:43,208040
2018-12-05 2:43,208040
2018-12-05 3:43,208040
2018-12-05 4:43,208040
2018-12-05 5:43,208040
2018-12-05 6:43,208045
2018-12-05 7:43,208041
2018-12-05 8:43,208041
2018-12-05 9:43,208041
2018-12-05 10:43,208041
2018-12-05 11:43,208041
2018-12-05 12:43,208041
2018-12-05 13:43,208041
2018-12-05 14:43,208041
2018-12-05 15:43,208041
2018-12-05 16:43,208040
2018-12-05 17:43,208040
2018-12-05 18:43,208040
2018-12-05 19:43,208040
2018-12-05 20:43,208040
2018-12-05 21:43,208040
2018-12-05 22:43,208040
2018-12-05 23:43,208040
2018-12-06 0:43,208040
2018-12-06 1:43,208040
2018-12-06 2:43,208040
2018-12-06 3:43,208040
2018-12-06 4:43,208040
2018-12-06 5:43,208040
2018-12-06 6:43,208037
2018-12-06 7:43,208037
2018-12-06 8:43,208035
2018-12-06 9:43,208035
2018-12-06 10:43,208035
2018-12-06 11:43,208035
2018-12-06 12:43,208035
2018-12-06 13:43,208035
2018-12-06 14:43,208060
2018-12-06 15:43,208009
2018-12-06 16:43,208127
2018-12-06 17:43,208190
2018-12-06 18:43,208341
2018-12-06 19:43,208393
2018-12-06 20:43,208404
2018-12-06 21:43,208425
2018-12-06 22:43,208453
2018-12-06 23:43,208477
2018-12-07 0:43,208477
2018-12-07 1:43,208477
2018-12-07 2:43,208477
2018-12-07 3:43,208477
2018-12-07 4:43,208477
2018-12-07 5:43,208477
2018-12-07 6:43,208478
2018-12-07 7:43,208478
2018-12-07 8:43,208475
2018-12-07 9:43,208475
2018-12-07 10:43,208475
2018-12-07 11:43,208475
2018-12-07 12:43,208475
2018-12-07 14:08,208483
2018-12-07 14:43,208483
2018-12-07 16:08,208518
2018-12-07 16:43,208518
2018-12-07 17:43,208642
2018-12-07 18:43,208715
2018-12-07 19:43,208830
2018-12-07 20:43,208912
2018-12-07 21:43,209048
2018-12-07 22:43,209111
2018-12-07 23:43,209147
2018-12-08 0:43,209147
2018-12-08 1:43,209147
2018-12-08 3:43,209147
2018-12-08 4:43,209147
2018-12-08 5:43,209147
2018-12-08 6:43,209147
2018-12-08 7:43,209147
2018-12-08 8:43,209147
2018-12-08 9:43,209147
2018-12-08 10:43,209147
2018-12-08 11:43,209147
2018-12-08 12:43,209147
2018-12-08 13:43,209147
2018-12-08 14:43,209147
2018-12-08 15:43,209147
2018-12-08 16:43,209147
2018-12-08 17:43,209147
2018-12-08 18:43,209147
2018-12-08 19:43,209147
2018-12-08 20:43,209147
2018-12-08 21:43,209147
2018-12-08 22:43,209147
2018-12-08 23:43,209147
2018-12-09 0:43,209147
2018-12-09 1:43,209147
2018-12-09 2:43,209147
2018-12-09 3:43,209147
2018-12-09 4:43,209147
2018-12-09 5:43,209147
2018-12-09 6:43,209147
2018-12-09 7:43,209147
2018-12-09 8:43,209147
2018-12-09 9:43,209147
2018-12-09 10:43,209147
2018-12-09 11:43,209147
2018-12-09 12:43,209147
2018-12-09 13:43,209147
2018-12-09 14:43,209147
2018-12-09 15:43,209147
2018-12-09 16:43,209147
2018-12-09 17:43,209147
2018-12-09 18:43,209147
2018-12-09 19:43,209147
2018-12-09 20:43,209147
2018-12-09 21:43,209147
2018-12-09 22:43,209140
2018-12-09 23:43,209140
2018-12-10 0:43,209140
2018-12-10 1:43,209140
2018-12-10 2:43,209140
2018-12-10 3:43,209140
2018-12-10 4:43,209140
2018-12-10 5:43,209140
2018-12-10 6:43,209140
2018-12-10 7:43,209140
2018-12-10 8:43,209140
2018-12-10 9:43,209140
2018-12-10 10:43,209140
2018-12-10 11:43,209145
2018-12-10 12:43,209145
2018-12-10 13:43,209145
2018-12-10 15:07,208999
2018-12-10 15:43,208999
2018-12-10 16:43,208917
2018-12-10 17:43,208801
2018-12-10 18:43,208912
2018-12-10 19:43,208938
2018-12-10 20:43,208955
2018-12-10 21:43,208957
2018-12-10 22:43,208978
2018-12-10 23:43,208995
2018-12-11 0:43,208995
2018-12-11 1:43,208995
2018-12-11 2:43,208995
2018-12-11 3:43,208995
2018-12-11 4:43,208994
2018-12-11 5:43,208994
2018-12-11 6:43,208994
2018-12-11 7:43,208996
2018-12-11 8:43,208996
2018-12-11 9:43,208996
2018-12-11 10:43,208992
2018-12-11 11:43,208992
2018-12-11 12:43,208992
2018-12-11 13:43,208992
2018-12-11 15:08,209028
2018-12-11 15:43,209028
2018-12-11 16:43,209184
2018-12-11 17:43,209244
2018-12-11 18:43,209295
2018-12-11 19:43,209304
2018-12-11 20:43,209337
2018-12-11 21:43,209334
2018-12-11 22:43,209354
2018-12-11 23:43,209366
2018-12-12 0:43,209366
2018-12-12 1:43,209366
2018-12-12 2:43,209366
2018-12-12 3:43,209366
2018-12-12 4:43,209366
2018-12-12 5:43,209366
2018-12-12 6:43,209365
2018-12-12 7:43,209365
2018-12-12 8:43,209362
2018-12-12 9:43,209362
2018-12-12 10:43,209362
2018-12-12 11:43,209362
2018-12-12 12:43,209362
2018-12-12 14:09,209360
2018-12-12 14:43,209360
2018-12-12 15:43,209360
2018-12-12 16:43,209320
2018-12-12 17:43,209310
2018-12-12 18:43,209298
2018-12-12 19:43,209234
2018-12-12 20:43,209220
2018-12-12 21:43,209296
2018-12-12 22:43,209316
2018-12-12 23:43,209340
2018-12-13 0:43,209340
2018-12-13 1:43,209340
2018-12-13 2:43,209340
2018-12-13 3:43,209340
2018-12-13 4:43,209340
2018-12-13 5:43,209340
2018-12-13 6:43,209340
2018-12-13 7:43,209346
2018-12-13 8:43,209346
2018-12-13 9:43,209346
2018-12-13 10:43,209346
2018-12-13 11:43,209346
2018-12-13 12:43,209346
2018-12-13 14:07,209338
2018-12-13 14:43,209338
2018-12-13 15:43,209552
2018-12-13 16:43,209563
2018-12-13 17:43,209610
2018-12-13 18:43,209642
2018-12-13 19:43,209672
2018-12-13 20:43,209729
2018-12-13 21:43,209746
2018-12-13 22:43,209768
2018-12-13 23:43,209794
2018-12-14 0:43,209794
2018-12-14 1:43,209794
2018-12-14 2:43,209794
2018-12-14 3:43,209794
2018-12-14 4:43,209794
2018-12-14 5:43,209794
2018-12-14 6:43,209788
2018-12-14 7:43,209788
2018-12-14 8:43,209788
2018-12-14 9:43,209788
2018-12-14 10:43,209788
2018-12-14 11:43,209788
2018-12-14 12:43,209788
2018-12-14 14:07,209795
2018-12-14 14:43,209795
2018-12-14 15:43,209900
2018-12-14 16:43,210123
2018-12-14 17:43,210223
2018-12-14 18:43,210329
2018-12-14 19:43,210414
2018-12-14 20:43,210488
2018-12-14 21:43,210618
2018-12-14 22:43,210666
2018-12-14 23:43,210697
2018-12-15 0:43,210697
2018-12-15 1:43,210697
2018-12-15 2:43,210697
2018-12-15 3:43,210697
2018-12-15 4:43,210697
2018-12-15 5:43,210697
2018-12-15 6:43,210697
2018-12-15 7:43,210697
2018-12-15 8:43,210697
2018-12-15 9:43,210697
2018-12-15 10:43,210697
2018-12-15 11:43,210697
2018-12-15 12:43,210697
2018-12-15 13:43,210697
2018-12-15 14:43,210697
2018-12-15 15:43,210697
2018-12-15 16:43,210697
2018-12-15 17:43,210697
2018-12-15 18:43,210697
2018-12-15 19:43,210697
2018-12-15 20:43,210697
2018-12-15 21:43,210697
2018-12-15 22:43,210697
2018-12-15 23:43,210697
2018-12-16 0:43,210697
2018-12-16 1:43,210697
2018-12-16 2:43,210697
2018-12-16 3:43,210697
2018-12-16 4:43,210697
2018-12-16 5:43,210697
2018-12-16 6:43,210697
2018-12-16 7:43,210697
2018-12-16 8:43,210697
2018-12-16 9:43,210697
2018-12-16 10:43,210697
2018-12-16 11:43,210697
2018-12-16 12:43,210697
2018-12-16 13:43,210697
2018-12-16 14:43,210697
2018-12-16 15:43,210697
2018-12-16 16:43,210697
2018-12-16 17:43,210697
2018-12-16 18:43,210697
2018-12-16 19:43,210697
2018-12-16 20:43,210697
2018-12-16 21:43,210697
2018-12-16 22:43,210697
2018-12-16 23:43,210697
2018-12-17 0:43,210697
2018-12-17 1:43,210697
2018-12-17 2:43,210697
2018-12-17 3:43,210697
2018-12-17 4:43,210697
2018-12-17 5:43,210697
2018-12-17 6:43,210691
2018-12-17 7:43,210691
2018-12-17 8:43,210691
2018-12-17 9:43,210691
2018-12-17 10:43,210691
2018-12-17 11:43,210692
2018-12-17 12:43,210692
2018-12-17 13:43,210692
2018-12-17 14:43,210743
2018-12-17 15:43,210816
2018-12-17 16:43,210838
2018-12-17 17:43,210844
2018-12-17 18:43,210829
2018-12-17 20:09,210778
2018-12-17 20:43,210778
2018-12-17 21:43,210636
2018-12-17 22:43,210621
2018-12-17 23:43,210640
2018-12-18 0:43,210640
2018-12-18 1:43,210640
2018-12-18 2:43,210640
2018-12-18 3:43,210640
2018-12-18 4:43,210640
2018-12-18 5:43,210640
2018-12-18 6:43,210639
2018-12-18 7:43,210639
2018-12-18 8:43,210631
2018-12-18 9:43,210631
2018-12-18 10:43,210631
2018-12-18 11:43,210631
2018-12-18 12:43,210631
2018-12-18 13:43,210631
2018-12-18 14:43,210632
2018-12-18 15:43,210734
2018-12-18 16:43,210735
2018-12-18 17:43,210735
2018-12-18 18:43,210699
2018-12-18 19:43,210674
2018-12-18 20:43,210667
2018-12-18 21:43,210663
2018-12-18 22:43,210668
2018-12-18 23:43,210678
2018-12-19 0:43,210678
2018-12-19 1:43,210678
2018-12-19 2:43,210678
2018-12-19 3:43,210678
2018-12-19 4:43,210678
2018-12-19 5:43,210678
2018-12-19 6:43,210679
2018-12-19 7:43,210679
2018-12-19 8:43,210672
2018-12-19 9:43,210672
2018-12-19 11:43,210672
2018-12-19 12:43,210672
2018-12-19 13:43,210672
2018-12-19 14:43,210674
2018-12-19 15:43,210677
2018-12-19 16:43,210660
2018-12-19 17:43,210643
2018-12-19 18:43,210613
2018-12-19 19:43,210617
2018-12-19 20:43,210616
2018-12-19 21:43,210660
2018-12-19 22:43,210707
2018-12-19 23:43,210734
2018-12-20 0:43,210734
2018-12-20 1:43,210734
2018-12-20 2:43,210735
2018-12-20 3:43,210735
2018-12-20 4:43,210735
2018-12-20 5:43,210735
2018-12-20 6:43,210741
2018-12-20 7:43,210741
2018-12-20 8:43,210734
2018-12-20 9:43,210734
2018-12-20 10:43,210734
2018-12-20 11:43,210734
2018-12-20 12:43,210734
2018-12-20 13:43,210734
2018-12-20 14:43,210743
2018-12-20 15:43,210658
2018-12-20 16:43,210611
2018-12-20 17:43,210241
2018-12-20 18:43,210064
2018-12-20 19:43,209955
2018-12-20 20:43,209917
2018-12-20 21:43,209923
2018-12-20 22:43,209956
2018-12-20 23:43,209967
2018-12-21 0:43,209967
2018-12-21 1:43,209967
2018-12-21 2:43,209967
2018-12-21 3:43,209967
2018-12-21 4:43,209967
2018-12-21 5:43,209967
2018-12-21 6:43,209969
2018-12-21 7:43,209969
2018-12-21 8:43,209958
2018-12-21 9:43,209958
2018-12-21 10:43,209958
2018-12-21 11:43,209958
2018-12-21 12:43,209958
2018-12-21 13:43,209958
2018-12-21 14:43,209960
2018-12-21 15:43,209901
2018-12-21 16:43,209896
2018-12-21 17:43,209773
2018-12-21 18:43,209495
2018-12-21 19:43,209475
2018-12-21 20:43,209480
2018-12-21 21:43,210021
2018-12-21 22:43,210266
2018-12-21 23:43,210369
2018-12-22 0:43,210369
2018-12-22 1:43,210369
2018-12-22 2:43,210369
2018-12-22 3:43,210369
2018-12-22 4:43,210369
2018-12-22 5:43,210369
2018-12-22 6:43,210369
2018-12-22 7:43,210369
2018-12-22 8:43,210369
2018-12-22 9:43,210369
2018-12-22 10:43,210369
2018-12-22 11:43,210369
2018-12-22 12:43,210369
2018-12-22 13:43,210369
2018-12-22 14:43,210369
2018-12-22 15:43,210369
2018-12-22 16:43,210369
2018-12-22 17:43,210369
2018-12-22 18:43,210369
2018-12-22 19:43,210369
2018-12-22 20:43,210369
2018-12-22 21:43,210369
2018-12-22 22:43,210369
2018-12-22 23:43,210369
2018-12-23 0:43,210369
2018-12-23 1:43,210369
2018-12-23 2:43,210369
2018-12-23 3:43,210369
2018-12-23 4:43,210369
2018-12-23 5:43,210369
2018-12-23 6:43,210369
2018-12-23 7:43,210369
2018-12-23 8:43,210369
2018-12-23 9:43,210369
2018-12-23 10:43,210369
2018-12-23 11:43,210369
2018-12-23 12:43,210369
2018-12-23 13:43,210369
2018-12-23 14:43,210369
2018-12-23 15:43,210369
2018-12-23 16:43,210369
2018-12-23 17:43,210369
2018-12-23 18:43,210369
2018-12-23 19:43,210369
2018-12-23 20:43,210369
2018-12-23 21:43,210363
2018-12-23 22:43,210363
2018-12-23 23:43,210363
2018-12-24 0:43,210363
2018-12-24 1:43,210363
2018-12-24 2:43,210363
2018-12-24 3:43,210363
2018-12-24 4:43,210363
2018-12-24 5:43,210363
2018-12-24 6:43,210361
2018-12-24 7:43,210361
2018-12-24 8:43,210361
2018-12-24 9:43,210361
2018-12-24 10:43,210361
2018-12-24 11:43,210361
2018-12-24 12:43,210361
2018-12-24 13:43,210361
2018-12-24 15:07,210757
2018-12-24 15:43,210757
2018-12-24 16:43,210955
2018-12-24 17:43,211100
2018-12-24 18:43,211336
2018-12-24 19:43,211427
2018-12-24 20:43,211475
2018-12-24 21:43,211475
2018-12-24 22:43,211475
2018-12-24 23:43,211475
2018-12-25 0:43,211475
2018-12-25 1:43,211475
2018-12-25 2:43,211475
2018-12-25 3:43,211475
2018-12-25 4:43,211475
2018-12-25 5:43,211475
2018-12-25 6:43,211475
2018-12-25 7:43,211475
2018-12-25 8:43,211475
2018-12-25 9:43,211475
2018-12-25 10:43,211467
2018-12-25 11:43,211467
2018-12-25 12:43,211467
2018-12-25 13:43,211467
2018-12-25 14:43,211467
2018-12-25 15:43,211467
2018-12-25 16:43,211467
2018-12-25 17:43,211468
2018-12-25 18:43,211468
2018-12-25 19:43,211468
2018-12-25 20:43,211468
2018-12-25 21:43,211468
2018-12-25 22:43,211468
2018-12-25 23:43,211468
2018-12-26 0:43,211468
2018-12-26 1:43,211468
2018-12-26 2:43,211468
2018-12-26 3:43,211468
2018-12-26 4:43,211468
2018-12-26 5:43,211468
2018-12-26 6:43,211470
2018-12-26 7:43,211470
2018-12-26 8:43,211470
2018-12-26 9:43,211470
2018-12-26 10:43,211470
2018-12-26 11:43,211470
2018-12-26 12:43,211470
2018-12-26 13:43,211470
2018-12-26 15:09,212154
2018-12-26 15:43,212154
2018-12-26 16:43,212399
2018-12-26 17:43,212643
2018-12-26 18:43,213228
2018-12-26 19:43,213508
2018-12-26 20:43,213698
2018-12-26 21:43,214090
2018-12-26 22:43,214161
2018-12-26 23:43,214236
2018-12-27 0:43,214236
2018-12-27 1:43,214236
2018-12-27 2:43,214236
2018-12-27 3:43,214236
2018-12-27 4:43,214236
2018-12-27 5:43,214236
2018-12-27 6:43,214237
2018-12-27 7:43,214237
2018-12-27 8:43,214237
2018-12-27 9:43,214237
2018-12-27 10:43,214226
2018-12-27 11:43,214226
2018-12-27 12:43,214226
2018-12-27 13:43,214226
2018-12-27 14:43,214253
2018-12-27 15:43,214415
2018-12-27 16:43,214379
2018-12-27 17:43,214513
2018-12-27 18:43,214552
2018-12-27 19:43,214616
2018-12-27 20:43,214748
2018-12-27 21:43,214799
2018-12-27 22:44,214813
2018-12-27 23:44,214827
2018-12-28 0:44,214827
2018-12-28 1:43,214827
2018-12-28 2:43,214827
2018-12-28 3:43,214827
2018-12-28 4:43,214827
2018-12-28 5:43,214827
2018-12-28 6:44,214825
2018-12-28 7:44,214825
2018-12-28 8:43,214825
2018-12-28 9:43,214825
2018-12-28 10:43,214825
2018-12-28 11:43,214819
2018-12-28 12:43,214819
2018-12-28 13:43,214819
2018-12-28 14:43,214819
2018-12-28 16:09,215156
2018-12-28 16:43,215156
2018-12-28 17:43,215269
2018-12-28 18:43,215349
2018-12-28 19:43,215482
2018-12-28 20:43,215533
2018-12-28 21:43,215525
2018-12-28 22:43,215585
2018-12-28 23:43,215618
2018-12-29 0:43,215618
2018-12-29 1:43,215618
2018-12-29 2:43,215618
2018-12-29 3:43,215618
2018-12-29 4:43,215618
2018-12-29 5:43,215618
2018-12-29 6:43,215618
2018-12-29 7:44,215618
2018-12-29 8:43,215618
2018-12-29 9:43,215618
2018-12-29 10:43,215618
2018-12-29 11:43,215607
2018-12-29 12:43,215607
2018-12-29 13:43,215607
2018-12-29 14:43,215607
2018-12-29 15:43,215607
2018-12-29 16:43,215607
2018-12-29 17:43,215607
2018-12-29 18:43,215607
2018-12-29 19:43,215607
2018-12-29 20:43,215607
2018-12-29 21:43,215607
2018-12-29 22:43,215607
2018-12-29 23:44,215607
2018-12-30 0:43,215607
2018-12-30 1:43,215607
2018-12-30 2:43,215607
2018-12-30 3:43,215607
2018-12-30 4:43,215607
2018-12-30 5:43,215607
2018-12-30 6:43,215607
2018-12-30 7:43,215607
2018-12-30 8:43,215607
2018-12-30 9:43,215607
2018-12-30 10:43,215607
2018-12-30 11:43,215607
2018-12-30 12:43,215607
2018-12-30 13:43,215607
2018-12-30 14:43,215607
2018-12-30 15:43,215607
2018-12-30 16:43,215607
2018-12-30 17:43,215607
2018-12-30 18:43,215607
2018-12-30 19:43,215607
2018-12-30 20:43,215607
2018-12-30 21:43,215607
2018-12-30 22:43,215607
2018-12-30 23:43,215607
2018-12-31 0:43,215607
2018-12-31 1:43,215607
2018-12-31 2:43,215607
2018-12-31 3:43,215607
2018-12-31 4:43,215607
2018-12-31 5:43,215607
2018-12-31 6:43,215604
2018-12-31 7:43,215604
2018-12-31 8:43,215604
2018-12-31 9:43,215604
2018-12-31 10:43,215604
2018-12-31 11:43,215604
2018-12-31 12:43,215604
2018-12-31 13:43,215604
2018-12-31 14:43,215610
2018-12-31 15:43,216215
2018-12-31 16:43,216363
2018-12-31 17:43,216488
2018-12-31 18:43,216562
2018-12-31 19:43,216658
2018-12-31 20:43,216728
2018-12-31 21:43,216809
2018-12-31 22:43,216826
2018-12-31 23:43,216843
2019-01-01 0:43,216843
2019-01-01 1:43,216843
2019-01-01 2:43,216843
2019-01-01 3:43,216843
2019-01-01 4:43,216843
2019-01-01 5:43,216843
2019-01-01 6:43,216843
2019-01-01 7:43,216843
2019-01-01 8:43,216843
2019-01-01 9:43,216843
2019-01-01 10:43,216843
2019-01-01 11:43,216843
2019-01-01 12:43,216843
2019-01-01 13:43,216843
2019-01-01 14:43,216843
2019-01-01 15:43,216843
2019-01-01 16:43,216843
2019-01-01 17:43,216843
2019-01-01 18:43,216843
2019-01-01 19:43,216843
2019-01-01 20:43,216843
2019-01-01 21:43,216843
2019-01-01 22:43,216843
2019-01-01 23:43,216843
2019-01-02 0:43,216843
2019-01-02 1:43,216843
2019-01-02 2:43,216843
2019-01-02 3:43,216843
2019-01-02 4:43,216843
2019-01-02 5:43,216843
2019-01-02 6:43,216843
2019-01-02 7:43,216843
2019-01-02 8:43,216839
2019-01-02 9:43,216839
2019-01-02 10:43,216839
2019-01-02 11:43,216839
2019-01-02 12:43,216839
2019-01-02 13:43,216839
2019-01-02 15:09,217222
2019-01-02 15:43,217222
