timestamp,GOOG
2018-09-09 22:41,18762
2018-09-09 23:41,18762
2018-09-10 0:41,18762
2018-09-10 1:41,18762
2018-09-10 2:41,18762
2018-09-10 3:41,18762
2018-09-10 4:41,18762
2018-09-10 5:41,18762
2018-09-10 6:41,18762
2018-09-10 7:41,18762
2018-09-10 8:41,18762
2018-09-10 9:41,18762
2018-09-10 10:41,18762
2018-09-10 11:41,18762
2018-09-10 12:41,18762
2018-09-10 13:41,18762
2018-09-10 14:41,18780
2018-09-10 15:41,18793
2018-09-10 16:41,18810
2018-09-10 17:41,18808
2018-09-10 18:41,18813
2018-09-10 19:41,18820
2018-09-10 20:41,18828
2018-09-10 21:41,18826
2018-09-10 22:41,18833
2018-09-10 23:41,18833
2018-09-11 0:41,18833
2018-09-11 1:41,18833
2018-09-11 2:41,18833
2018-09-11 3:41,18833
2018-09-11 4:41,18833
2018-09-11 5:41,18833
2018-09-11 6:41,18833
2018-09-11 7:41,18833
2018-09-11 8:41,18833
2018-09-11 9:41,18833
2018-09-11 10:41,18833
2018-09-11 11:41,18833
2018-09-11 12:41,18833
2018-09-11 13:41,18834
2018-09-11 14:41,18836
2018-09-11 15:41,18829
2018-09-11 16:41,18842
2018-09-11 17:41,18849
2018-09-11 18:41,18858
2018-09-11 19:41,18853
2018-09-11 20:41,18857
2018-09-11 21:41,18860
2018-09-11 22:41,18864
2018-09-11 23:41,18864
2018-09-12 0:41,18864
2018-09-12 1:41,18864
2018-09-12 20:41,18957
2018-09-12 21:41,18958
2018-09-12 22:41,18960
2018-09-12 23:41,18960
2018-09-13 0:41,18960
2018-09-13 1:41,18960
2018-09-13 2:41,18960
2018-09-13 3:41,18960
2018-09-13 4:41,18960
2018-09-13 5:41,18960
2018-09-13 6:41,18960
2018-09-13 7:41,18960
2018-09-13 8:41,18960
2018-09-13 9:41,18962
2018-09-13 10:41,18966
2018-09-13 11:41,18966
2018-09-13 12:41,18966
2018-09-13 14:41,18953
2018-09-13 15:41,18967
2018-09-13 16:41,18975
2018-09-13 17:41,18968
2018-09-13 18:41,18964
2018-09-13 19:41,18961
2018-09-13 20:41,18947
2018-09-13 21:41,18947
2018-09-13 22:41,18946
2018-09-13 23:41,18946
2018-09-14 0:41,18946
2018-09-14 1:41,18946
2018-09-14 2:41,18946
2018-09-14 3:41,18946
2018-09-14 4:41,18946
2018-09-14 5:41,18946
2018-09-14 6:41,18946
2018-09-14 7:41,18946
2018-09-14 8:41,18946
2018-09-14 9:41,18946
2018-09-14 10:41,18947
2018-09-14 11:41,18947
2018-09-14 12:41,18947
2018-09-14 13:41,18948
2018-09-14 14:41,18945
2018-09-14 15:41,18954
2018-09-14 16:41,18960
2018-09-14 17:41,18962
2018-09-14 18:41,18959
2018-09-14 19:41,18959
2018-09-14 20:41,18964
2018-09-14 21:41,18963
2018-09-14 22:41,18964
2018-09-14 23:41,18964
2018-09-15 0:41,18964
2018-09-15 1:41,18964
2018-09-15 2:41,18964
2018-09-15 3:41,18964
2018-09-15 4:41,18964
2018-09-15 5:41,18964
2018-09-15 6:41,18964
2018-09-15 7:41,18964
2018-09-15 8:41,18964
2018-09-15 9:41,18964
2018-09-15 10:41,18964
2018-09-15 11:41,18964
2018-09-15 12:41,18965
2018-09-15 13:41,18965
2018-09-15 14:41,18965
2018-09-15 15:41,18965
2018-09-15 16:41,18965
2018-09-15 17:41,18965
2018-09-15 18:41,18965
2018-09-15 19:41,18965
2018-09-15 20:41,18965
2018-09-15 21:41,18965
2018-09-15 22:41,18965
2018-09-15 23:41,18965
2018-09-16 0:41,18965
2018-09-16 1:41,18965
2018-09-16 2:41,18965
2018-09-16 3:41,18965
2018-09-16 4:41,18965
2018-09-16 5:41,18965
2018-09-16 6:41,18965
2018-09-16 7:41,18965
2018-09-16 8:41,18965
2018-09-16 9:41,18965
2018-09-16 10:41,18965
2018-09-16 11:41,18965
2018-09-16 12:41,18965
2018-09-16 13:41,18965
2018-09-16 14:41,18965
2018-09-16 15:41,18965
2018-09-16 16:41,18965
2018-09-16 17:41,18965
2018-09-16 18:41,18965
2018-09-16 19:41,18965
2018-09-16 20:41,18965
2018-09-16 21:41,18965
2018-09-16 22:41,18965
2018-09-16 23:41,18965
2018-09-17 0:41,18965
2018-09-17 1:41,18965
2018-09-17 2:41,18965
2018-09-17 3:41,18965
2018-09-17 4:41,18965
2018-09-17 5:41,18965
2018-09-17 6:41,18965
2018-09-17 7:41,18965
2018-09-17 8:41,18965
2018-09-17 9:41,18966
2018-09-17 10:41,18966
2018-09-17 11:41,18966
2018-09-17 12:41,18966
2018-09-17 13:41,18970
2018-09-17 14:41,18944
2018-09-17 15:41,18970
2018-09-17 16:41,18980
2018-09-17 17:41,18989
2018-09-17 18:41,18985
2018-09-17 19:41,18976
2018-09-17 20:41,18972
2018-09-17 21:41,18976
2018-09-17 22:41,18976
2018-09-17 23:41,18976
2018-09-18 0:41,18976
2018-09-18 1:41,18976
2018-09-18 2:41,18976
2018-09-18 3:41,18976
2018-09-18 4:41,18976
2018-09-18 5:41,18976
2018-09-18 6:41,18976
2018-09-18 7:41,18976
2018-09-18 8:41,18976
2018-09-18 9:41,18976
2018-09-18 10:41,18976
2018-09-18 11:41,18976
2018-09-18 12:41,18976
2018-09-18 13:41,18977
2018-09-18 14:41,18981
2018-09-18 15:41,18985
2018-09-18 16:41,18973
2018-09-18 17:41,18957
2018-09-18 18:41,18959
2018-09-18 19:41,18958
2018-09-18 20:41,18954
2018-09-18 21:41,18961
2018-09-18 22:41,18966
2018-09-18 23:41,18966
2018-09-19 0:41,18966
2018-09-19 1:41,18966
2018-09-19 2:41,18966
2018-09-19 3:41,18966
2018-09-19 4:41,18966
2018-09-19 5:41,18966
2018-09-19 6:41,18966
2018-09-19 7:41,18966
2018-09-19 8:41,18966
2018-09-19 9:41,18966
2018-09-19 10:41,18969
2018-09-19 11:41,18969
2018-09-19 12:41,18969
2018-09-19 13:42,18969
2018-09-19 14:41,18960
2018-09-19 15:41,18977
2018-09-19 16:41,18985
2018-09-19 17:41,18981
2018-09-19 18:41,18984
2018-09-19 19:41,18984
2018-09-19 20:41,18978
2018-09-19 21:41,18982
2018-09-19 22:41,18985
2018-09-19 23:41,18985
2018-09-20 0:41,18985
2018-09-20 1:41,18985
2018-09-20 2:41,18985
2018-09-20 3:41,18985
2018-09-20 4:41,18985
2018-09-20 5:41,18985
2018-09-20 6:41,18985
2018-09-20 7:41,18985
2018-09-20 8:41,18985
2018-09-20 9:41,18985
2018-09-20 10:41,18985
2018-09-20 11:41,18985
2018-09-20 13:07,18985
2018-09-20 14:41,18970
2018-09-20 15:41,18968
2018-09-20 16:41,18958
2018-09-20 17:41,18956
2018-09-20 18:41,18945
2018-09-20 19:41,18945
2018-09-20 20:41,18937
2018-09-20 21:41,18937
2018-09-20 22:41,18939
2018-09-20 23:41,18939
2018-09-21 0:41,18939
2018-09-21 1:41,18939
2018-09-21 2:41,18939
2018-09-21 3:41,18939
2018-09-21 4:41,18939
2018-09-21 5:41,18939
2018-09-21 6:41,18939
2018-09-21 7:41,18939
2018-09-21 8:41,18939
2018-09-21 9:41,18939
2018-09-21 10:41,18942
2018-09-21 11:41,18942
2018-09-21 13:08,18940
2018-09-21 13:41,18940
2018-09-21 14:41,18934
2018-09-21 15:41,18938
2018-09-21 16:41,18948
2018-09-21 17:41,18955
2018-09-21 18:41,18961
2018-09-21 19:41,18975
2018-09-21 20:41,18991
2018-09-21 21:41,18996
2018-09-21 22:41,19002
2018-09-21 23:41,19002
2018-09-22 0:41,19002
2018-09-22 1:41,19002
2018-09-22 2:41,19002
2018-09-22 3:41,19002
2018-09-22 4:41,19002
2018-09-22 5:41,19002
2018-09-22 6:41,19002
2018-09-22 7:41,19002
2018-09-22 8:41,19002
2018-09-22 9:41,19002
2018-09-22 10:41,19002
2018-09-22 11:41,19002
2018-09-22 12:41,19002
2018-09-22 13:41,19002
2018-09-22 14:41,19002
2018-09-22 15:41,19002
2018-09-22 16:41,19002
2018-09-22 17:41,19002
2018-09-22 18:41,19002
2018-09-22 19:41,19002
2018-09-22 20:41,19002
2018-09-22 21:41,19002
2018-09-22 22:41,19002
2018-09-22 23:41,19002
2018-09-23 0:41,19002
2018-09-23 1:41,19002
2018-09-23 2:41,19002
2018-09-23 3:41,19002
2018-09-23 4:41,19002
2018-09-23 5:41,19002
2018-09-23 6:41,19002
2018-09-23 7:41,19002
2018-09-23 8:41,19002
2018-09-23 9:41,19002
2018-09-23 10:41,19002
2018-09-23 11:41,19002
2018-09-23 12:41,19002
2018-09-23 13:41,19002
2018-09-23 14:41,19002
2018-09-23 15:41,19002
2018-09-23 16:41,19002
2018-09-23 17:41,19002
2018-09-23 18:41,19002
2018-09-23 19:41,19002
2018-09-23 20:41,19002
2018-09-23 21:41,19002
2018-09-23 22:41,19002
2018-09-23 23:41,19002
2018-09-24 0:41,19002
2018-09-24 1:41,19002
2018-09-24 2:41,19002
2018-09-24 3:41,19002
2018-09-24 4:41,19002
2018-09-24 5:41,19002
2018-09-24 6:41,19002
2018-09-24 7:41,19002
2018-09-24 8:41,19002
2018-09-24 9:41,19002
2018-09-24 10:41,19002
2018-09-24 11:41,19002
2018-09-24 12:41,19002
2018-09-24 13:41,19008
2018-09-24 14:41,19006
2018-09-24 15:41,19002
2018-09-24 16:41,19006
2018-09-24 17:41,19008
2018-09-24 18:41,19012
2018-09-24 19:41,19010
2018-09-24 20:41,19010
2018-09-24 21:41,19005
2018-09-24 22:41,19008
2018-09-24 23:41,19008
2018-09-25 0:41,19008
2018-09-25 1:41,19008
2018-09-25 2:41,19008
2018-09-25 3:41,19008
2018-09-25 4:41,19008
2018-09-25 5:41,19008
2018-09-25 6:41,19008
2018-09-25 7:41,19008
2018-09-25 8:41,19008
2018-09-25 9:41,19008
2018-09-25 10:41,19009
2018-09-25 11:41,19009
2018-09-25 12:41,19009
2018-09-25 13:41,19008
2018-09-25 14:41,19013
2018-09-25 15:41,19003
2018-09-25 16:41,18996
2018-09-25 17:41,18994
2018-09-25 18:41,18988
2018-09-25 19:41,18992
2018-09-25 20:41,18982
2018-09-25 21:41,18979
2018-09-25 22:41,18976
2018-09-25 23:41,18976
2018-09-26 0:41,18976
2018-09-26 1:41,18976
2018-09-26 2:41,18976
2018-09-26 3:41,18976
2018-09-26 4:41,18976
2018-09-26 5:41,18976
2018-09-26 6:41,18976
2018-09-26 7:41,18976
2018-09-26 8:41,18976
2018-09-26 9:41,18976
2018-09-26 10:41,18975
2018-09-26 11:41,18975
2018-09-26 13:08,18975
2018-09-26 13:41,18975
2018-09-26 14:41,18996
2018-09-26 15:41,19018
2018-09-26 16:41,19005
2018-09-26 17:41,18996
2018-09-26 18:41,19003
2018-09-26 19:41,18989
2018-09-26 20:41,18986
2018-09-26 21:41,18986
2018-09-26 22:41,18989
2018-09-26 23:41,18989
2018-09-27 0:41,18989
2018-09-27 1:41,18989
2018-09-27 2:41,18959
2018-09-27 3:41,18959
2018-09-27 4:41,18959
2018-09-27 5:41,18959
2018-09-27 6:41,18959
2018-09-27 7:41,18959
2018-09-27 8:41,18959
2018-09-27 9:41,18959
2018-09-27 10:41,18960
2018-09-27 11:41,18960
2018-09-27 12:41,18960
2018-09-27 13:41,18961
2018-09-27 14:41,18969
2018-09-27 15:41,18948
2018-09-27 17:07,18903
2018-09-27 17:41,18903
2018-09-27 18:41,18889
2018-09-27 19:41,18883
2018-09-27 20:41,18887
2018-09-27 21:41,18884
2018-09-27 22:41,18877
2018-09-27 23:41,18877
2018-09-28 0:41,18877
2018-09-28 1:41,18877
2018-09-28 2:41,18877
2018-09-28 3:41,18877
2018-09-28 4:41,18877
2018-09-28 5:41,18877
2018-09-28 6:41,18877
2018-09-28 7:41,18877
2018-09-28 8:41,18877
2018-09-28 9:41,18877
2018-09-28 10:41,18878
2018-09-28 11:41,18878
2018-09-28 12:41,18878
2018-09-28 13:41,18880
2018-09-28 14:41,18887
2018-09-28 15:41,18903
2018-09-28 16:41,18916
2018-09-28 17:41,18923
2018-09-28 18:41,18919
2018-09-28 19:41,18915
2018-09-28 20:41,18915
2018-09-28 21:41,18915
2018-09-28 22:41,18915
2018-09-28 23:41,18915
2018-09-29 0:41,18915
2018-09-29 1:41,18915
2018-09-29 2:41,18915
2018-09-29 3:41,18915
2018-09-29 4:41,18915
2018-09-29 5:41,18915
2018-09-29 6:41,18915
2018-09-29 7:41,18915
2018-09-29 8:41,18915
2018-09-29 9:41,18915
2018-09-29 10:41,18913
2018-09-29 11:41,18913
2018-09-29 12:41,18913
2018-09-29 13:41,18913
2018-09-29 14:41,18913
2018-09-29 15:41,18913
2018-09-29 16:41,18913
2018-09-29 17:41,18913
2018-09-29 18:41,18913
2018-09-29 19:41,18913
2018-09-29 20:41,18913
2018-09-29 21:41,18913
2018-09-29 22:41,18913
2018-09-29 23:41,18913
2018-09-30 0:41,18913
2018-09-30 1:41,18913
2018-09-30 2:41,18913
2018-09-30 3:41,18913
2018-09-30 4:41,18913
2018-09-30 5:41,18913
2018-09-30 6:41,18913
2018-09-30 7:41,18913
2018-09-30 8:41,18913
2018-09-30 9:41,18913
2018-09-30 10:41,18913
2018-09-30 11:41,18913
2018-09-30 12:41,18913
2018-09-30 13:41,18913
2018-09-30 14:41,18913
2018-09-30 15:41,18913
2018-09-30 16:41,18913
2018-09-30 17:41,18913
2018-09-30 18:41,18913
2018-09-30 19:41,18913
2018-09-30 20:41,18913
2018-09-30 21:41,18913
2018-09-30 22:41,18913
2018-09-30 23:41,18913
2018-10-01 0:41,18913
2018-10-01 1:41,18913
2018-10-01 2:41,18913
2018-10-01 3:41,18913
2018-10-01 4:41,18913
2018-10-01 5:41,18913
2018-10-01 6:41,18913
2018-10-01 7:41,18913
2018-10-01 8:41,18913
2018-10-01 9:41,18913
2018-10-01 10:41,18913
2018-10-01 11:41,18913
2018-10-01 12:41,18913
2018-10-01 14:06,18889
2018-10-01 14:41,18889
2018-10-01 15:41,18860
2018-10-01 16:41,18860
2018-10-01 17:41,18861
2018-10-01 18:41,18890
2018-10-01 19:41,18901
2018-10-01 20:41,18925
2018-10-01 21:41,18931
2018-10-01 22:41,18930
2018-10-01 23:41,18930
2018-10-02 0:41,18930
2018-10-02 1:41,18930
2018-10-02 2:41,18930
2018-10-02 3:41,18930
2018-10-02 4:41,18930
2018-10-02 5:41,18930
2018-10-02 6:41,18930
2018-10-02 7:41,18930
2018-10-02 8:41,18930
2018-10-02 9:41,18930
2018-10-02 10:41,18928
2018-10-02 11:41,18928
2018-10-02 12:41,18928
2018-10-02 13:41,18928
2018-10-02 14:41,18938
2018-10-02 15:41,18915
2018-10-02 16:41,18882
2018-10-02 17:41,18851
2018-10-02 18:41,18845
2018-10-02 19:41,18839
2018-10-02 20:41,18829
2018-10-02 21:41,18831
2018-10-02 22:41,18831
2018-10-02 23:41,18831
2018-10-03 0:41,18831
2018-10-03 1:41,18831
2018-10-03 2:41,18830
2018-10-03 3:41,18830
2018-10-03 4:41,18830
2018-10-03 5:41,18830
2018-10-03 6:41,18830
2018-10-03 7:41,18830
2018-10-03 8:41,18830
2018-10-03 9:41,18830
2018-10-03 10:41,18827
2018-10-03 11:41,18827
2018-10-03 12:41,18827
2018-10-03 13:42,18827
2018-10-03 15:06,18847
2018-10-03 15:41,18847
2018-10-03 16:41,18841
2018-10-03 17:41,18838
2018-10-03 18:41,18829
2018-10-03 19:41,18827
2018-10-03 20:41,18828
2018-10-03 21:41,18828
2018-10-03 22:41,18832
2018-10-03 23:41,18832
2018-10-04 0:41,18832
2018-10-04 1:41,18832
2018-10-04 2:41,18832
2018-10-04 3:41,18832
2018-10-04 4:41,18832
2018-10-04 5:41,18832
2018-10-04 6:41,18832
2018-10-04 7:41,18832
2018-10-04 8:41,18832
2018-10-04 9:41,18832
2018-10-04 10:41,18831
2018-10-04 11:41,18831
2018-10-04 12:41,18831
2018-10-04 14:07,18839
2018-10-04 14:41,18839
2018-10-04 15:41,18883
2018-10-04 16:41,18933
2018-10-04 17:41,18974
2018-10-04 18:41,19016
2018-10-04 19:41,19062
2018-10-04 20:41,19099
2018-10-04 21:41,19107
2018-10-04 22:41,19114
2018-10-04 23:41,19114
2018-10-05 0:41,19114
2018-10-05 1:41,19114
2018-10-05 2:41,19114
2018-10-05 3:41,19114
2018-10-05 4:41,19114
2018-10-05 5:41,19114
2018-10-05 6:41,19114
2018-10-05 7:41,19114
2018-10-05 8:41,19114
2018-10-05 9:41,19114
2018-10-05 10:41,19117
2018-10-05 11:41,19117
2018-10-05 12:41,19117
2018-10-05 13:41,19121
2018-10-05 14:41,19135
2018-10-05 15:41,19142
2018-10-05 16:41,19114
2018-10-05 17:41,19108
2018-10-05 18:41,19094
2018-10-05 19:41,19109
2018-10-05 20:41,19115
2018-10-05 21:41,19116
2018-10-05 22:41,19118
2018-10-05 23:41,19118
2018-10-06 0:41,19118
2018-10-06 1:41,19118
2018-10-06 2:41,19118
2018-10-06 3:41,19118
2018-10-06 4:41,19118
2018-10-06 5:41,19118
2018-10-06 6:41,19118
2018-10-06 7:41,19118
2018-10-06 8:41,19118
2018-10-06 9:41,19118
2018-10-06 10:41,19118
2018-10-06 11:41,19118
2018-10-06 12:41,19118
2018-10-06 13:41,19118
2018-10-06 14:41,19118
2018-10-06 15:41,19118
2018-10-06 16:41,19118
2018-10-06 17:41,19118
2018-10-06 18:41,19118
2018-10-06 19:41,19118
2018-10-06 20:41,19118
2018-10-06 21:41,19118
2018-10-06 22:41,19118
2018-10-06 23:41,19118
2018-10-07 0:41,19118
2018-10-07 1:41,19118
2018-10-07 2:41,19118
2018-10-07 3:41,19118
2018-10-07 4:41,19118
2018-10-07 5:41,19118
2018-10-07 6:41,19118
2018-10-07 7:41,19118
2018-10-07 8:41,19118
2018-10-07 9:41,19118
2018-10-07 10:41,19118
2018-10-07 11:41,19118
2018-10-07 12:41,19118
2018-10-07 13:41,19118
2018-10-07 14:41,19118
2018-10-07 15:41,19118
2018-10-07 16:41,19118
2018-10-07 17:41,19118
2018-10-07 18:41,19118
2018-10-07 19:41,19118
2018-10-07 20:41,19118
2018-10-07 21:41,19118
2018-10-07 22:41,19118
2018-10-07 23:41,19118
2018-10-08 0:41,19118
2018-10-08 1:41,19118
2018-10-08 2:41,19118
2018-10-08 3:41,19118
2018-10-08 4:41,19118
2018-10-08 5:41,19118
2018-10-08 6:41,19118
2018-10-08 7:41,19118
2018-10-08 8:41,19118
2018-10-08 9:41,19118
2018-10-08 10:41,19118
2018-10-08 11:41,19118
2018-10-08 12:41,19118
2018-10-08 13:41,19120
2018-10-08 14:41,19120
2018-10-08 15:41,19122
2018-10-08 16:41,19080
2018-10-08 17:41,19059
2018-10-08 18:41,19057
2018-10-08 19:41,19061
2018-10-08 20:41,19064
2018-10-08 21:41,19059
2018-10-08 22:41,19062
2018-10-08 23:41,19062
2018-10-09 0:41,19062
2018-10-09 1:41,19062
2018-10-09 2:41,19062
2018-10-09 3:41,19062
2018-10-09 4:41,19062
2018-10-09 5:41,19062
2018-10-09 6:41,19062
2018-10-09 7:41,19062
2018-10-09 8:41,19062
2018-10-09 9:41,19062
2018-10-09 10:41,19066
2018-10-09 11:41,19066
2018-10-09 12:41,19067
2018-10-09 13:41,19069
2018-10-09 14:41,19063
2018-10-09 15:41,19086
2018-10-09 16:41,19085
2018-10-09 17:41,19089
2018-10-09 18:41,19090
2018-10-09 19:41,19090
2018-10-09 20:41,19100
2018-10-09 21:41,19100
2018-10-09 22:41,19104
2018-10-09 23:41,19104
2018-10-10 0:41,19104
2018-10-10 1:41,19104
2018-10-10 2:41,19104
2018-10-10 3:41,19104
2018-10-10 4:41,19104
2018-10-10 5:41,19104
2018-10-10 6:41,19104
2018-10-10 7:41,19104
2018-10-10 8:41,19104
2018-10-10 9:41,19105
2018-10-10 10:41,19104
2018-10-10 11:41,19104
2018-10-10 12:41,19104
2018-10-10 13:41,19106
2018-10-10 14:41,19062
2018-10-10 15:41,19040
2018-10-10 16:41,18992
2018-10-10 17:41,18974
2018-10-10 18:41,18975
2018-10-10 19:41,18956
2018-10-10 20:41,18924
2018-10-10 21:41,18902
2018-10-10 22:41,18891
2018-10-10 23:41,18891
2018-10-11 0:41,18891
2018-10-11 1:41,18891
2018-10-11 2:41,18891
2018-10-11 3:41,18891
2018-10-11 4:41,18891
2018-10-11 5:41,18891
2018-10-11 6:41,18891
2018-10-11 7:41,18891
2018-10-11 8:41,18891
2018-10-11 9:41,18891
2018-10-11 10:41,18895
2018-10-11 11:41,18895
2018-10-11 12:41,18895
2018-10-11 13:41,18896
2018-10-11 14:41,18859
2018-10-11 15:41,18875
2018-10-11 16:41,18855
2018-10-11 17:41,18879
2018-10-11 18:41,18889
2018-10-11 19:41,18883
2018-10-11 20:41,18898
2018-10-11 21:41,18893
2018-10-11 22:41,18895
2018-10-11 23:41,18893
2018-10-12 0:41,18893
2018-10-12 1:41,18893
2018-10-12 2:41,18893
2018-10-12 3:41,18893
2018-10-12 4:41,18893
2018-10-12 5:41,18893
2018-10-12 6:41,18893
2018-10-12 7:41,18893
2018-10-12 8:41,18893
2018-10-12 9:41,18895
2018-10-12 10:41,18893
2018-10-12 11:41,18893
2018-10-12 12:41,18893
2018-10-12 13:41,18896
2018-10-12 14:41,18971
2018-10-12 15:41,19007
2018-10-12 16:41,19023
2018-10-12 17:41,19032
2018-10-12 18:41,19038
2018-10-12 19:41,19055
2018-10-12 20:41,19079
2018-10-12 21:41,19083
2018-10-12 22:41,19081
2018-10-12 23:41,19081
2018-10-13 0:41,19081
2018-10-13 1:41,19081
2018-10-13 2:41,19081
2018-10-13 3:41,19081
2018-10-13 4:41,19081
2018-10-13 5:41,19081
2018-10-13 6:41,19081
2018-10-13 7:41,19081
2018-10-13 8:41,19081
2018-10-13 9:41,19081
2018-10-13 10:41,19080
2018-10-13 11:41,19080
2018-10-13 12:41,19080
2018-10-13 13:41,19080
2018-10-13 14:41,19080
2018-10-13 15:41,19080
2018-10-13 16:41,19080
2018-10-13 17:41,19080
2018-10-13 18:41,19080
2018-10-13 19:41,19080
2018-10-13 20:41,19080
2018-10-13 21:41,19080
2018-10-13 22:41,19080
2018-10-13 23:41,19080
2018-10-14 0:41,19080
2018-10-14 1:41,19080
2018-10-14 2:41,19080
2018-10-14 3:41,19080
2018-10-14 4:41,19080
2018-10-14 5:41,19080
2018-10-14 6:41,19080
2018-10-14 7:41,19080
2018-10-14 8:41,19080
2018-10-14 9:41,19080
2018-10-14 10:41,19080
2018-10-14 11:41,19080
2018-10-14 12:41,19080
2018-10-14 13:41,19080
2018-10-14 14:41,19080
2018-10-14 15:41,19080
2018-10-14 16:41,19080
2018-10-14 17:41,19080
2018-10-14 18:41,19080
2018-10-14 19:41,19080
2018-10-14 20:41,19080
2018-10-14 21:41,19080
2018-10-14 22:41,19080
2018-10-14 23:41,19080
2018-10-15 0:41,19080
2018-10-15 1:41,19080
2018-10-15 2:41,19080
2018-10-15 3:41,19080
2018-10-15 4:41,19080
2018-10-15 5:41,19080
2018-10-15 6:41,19080
2018-10-15 7:41,19080
2018-10-15 8:41,19080
2018-10-15 9:41,19078
2018-10-15 10:41,19078
2018-10-15 11:41,19078
2018-10-15 12:41,19078
2018-10-15 13:41,19078
2018-10-15 14:41,19080
2018-10-15 15:41,19067
2018-10-15 16:41,19068
2018-10-15 17:41,19073
2018-10-15 18:41,19080
2018-10-15 19:41,19086
2018-10-15 20:41,19099
2018-10-15 21:41,19107
2018-10-15 22:41,19112
2018-10-15 23:41,19112
2018-10-16 0:41,19112
2018-10-16 1:41,19112
2018-10-16 2:41,19112
2018-10-16 3:41,19112
2018-10-16 4:41,19112
2018-10-16 9:41,19112
2018-10-16 10:41,19112
2018-10-16 11:41,19112
2018-10-16 12:41,19112
2018-10-16 13:41,19112
2018-10-16 14:41,19090
2018-10-16 15:41,19084
2018-10-16 16:41,19070
2018-10-16 17:41,19083
2018-10-16 18:41,19098
2018-10-16 19:41,19099
2018-10-16 20:41,19098
2018-10-16 21:41,19100
2018-10-16 22:41,19097
2018-10-16 23:41,19097
2018-10-17 0:41,19097
2018-10-17 1:41,19097
2018-10-17 2:41,19097
2018-10-17 3:41,19097
2018-10-17 4:41,19097
2018-10-17 5:41,19097
2018-10-17 6:41,19097
2018-10-17 7:41,19097
2018-10-17 8:41,19097
2018-10-17 9:41,19097
2018-10-17 10:41,19097
2018-10-17 11:41,19097
2018-10-17 12:41,19097
2018-10-17 14:07,19123
2018-10-17 14:41,19123
2018-10-17 15:41,19162
2018-10-17 16:41,19184
2018-10-17 17:41,19191
2018-10-17 18:41,19193
2018-10-17 19:41,19201
2018-10-17 20:41,19203
2018-10-17 21:41,19197
2018-10-17 22:41,19201
2018-10-17 23:41,19201
2018-10-18 0:41,19201
2018-10-18 1:41,19201
2018-10-18 2:41,19201
2018-10-18 3:41,19201
2018-10-18 4:41,19201
2018-10-18 5:41,19201
2018-10-18 6:41,19201
2018-10-18 7:41,19201
2018-10-18 8:41,19201
2018-10-18 9:41,19201
2018-10-18 10:41,19201
2018-10-18 11:41,19201
2018-10-18 13:06,19204
2018-10-18 13:41,19204
2018-10-18 14:41,19231
2018-10-18 15:41,19268
2018-10-18 16:41,19290
2018-10-18 17:41,19323
2018-10-18 18:41,19347
2018-10-18 19:41,19358
2018-10-18 20:41,19373
2018-10-18 21:41,19379
2018-10-18 22:41,19387
2018-10-18 23:41,19387
2018-10-19 0:41,19387
2018-10-19 1:41,19387
2018-10-19 2:41,19387
2018-10-19 3:41,19387
2018-10-19 4:41,19387
2018-10-19 5:41,19387
2018-10-19 6:41,19387
2018-10-19 7:41,19387
2018-10-19 8:41,19387
2018-10-19 9:41,19387
2018-10-19 10:41,19386
2018-10-19 11:41,19386
2018-10-19 13:06,19386
2018-10-19 13:41,19386
2018-10-19 14:41,19393
2018-10-19 15:41,19368
2018-10-19 16:41,19381
2018-10-19 17:41,19380
2018-10-19 18:41,19376
2018-10-19 19:41,19382
2018-10-19 20:41,19388
2018-10-19 21:41,19390
2018-10-19 22:41,19394
2018-10-19 23:41,19394
2018-10-20 0:41,19394
2018-10-20 1:41,19394
2018-10-20 2:41,19394
2018-10-20 3:41,19394
2018-10-20 4:41,19394
2018-10-20 5:41,19394
2018-10-20 6:41,19394
2018-10-20 7:41,19394
2018-10-20 8:41,19394
2018-10-20 9:41,19394
2018-10-20 10:41,19393
2018-10-20 11:41,19393
2018-10-20 12:41,19393
2018-10-20 13:41,19393
2018-10-20 14:41,19393
2018-10-20 15:41,19393
2018-10-20 16:41,19393
2018-10-20 17:41,19393
2018-10-20 18:41,19393
2018-10-20 19:41,19393
2018-10-20 20:41,19393
2018-10-20 21:41,19393
2018-10-20 22:41,19393
2018-10-20 23:41,19393
2018-10-21 0:41,19393
2018-10-21 1:41,19393
2018-10-21 2:41,19393
2018-10-21 3:41,19393
2018-10-21 4:41,19393
2018-10-21 5:41,19393
2018-10-21 6:41,19393
2018-10-21 7:41,19393
2018-10-21 8:41,19393
2018-10-21 9:41,19393
2018-10-21 10:41,19393
2018-10-21 11:41,19393
2018-10-21 12:41,19393
2018-10-21 13:41,19393
2018-10-21 14:41,19393
2018-10-21 15:41,19393
2018-10-21 16:41,19393
2018-10-21 17:41,19393
2018-10-21 18:41,19393
2018-10-21 19:41,19393
2018-10-21 20:41,19393
2018-10-21 21:41,19393
2018-10-21 22:41,19393
2018-10-21 23:41,19393
2018-10-22 0:41,19393
2018-10-22 1:41,19393
2018-10-22 2:41,19393
2018-10-22 3:41,19393
2018-10-22 4:41,19393
2018-10-22 5:41,19393
2018-10-22 6:41,19393
2018-10-22 7:41,19393
2018-10-22 8:41,19393
2018-10-22 9:41,19393
2018-10-22 10:41,19393
2018-10-22 11:41,19393
2018-10-22 12:41,19393
