timestamp,FB
2018-10-18 5:44,174673
2018-10-18 6:44,174673
2018-10-18 7:44,174673
2018-10-18 8:44,174673
2018-10-18 9:43,174674
2018-10-18 10:44,174674
2018-10-18 11:43,174674
2018-10-18 13:09,174666
2018-10-18 13:44,174666
2018-10-18 14:44,174633
2018-10-18 15:44,174633
2018-10-18 16:44,174581
2018-10-18 17:44,174636
2018-10-18 18:44,174652
2018-10-18 19:44,174705
2018-10-18 20:44,174735
2018-10-18 21:44,174757
2018-10-18 22:44,174761
2018-10-18 23:43,174761
2018-10-19 0:44,174761
2018-10-19 1:44,174761
2018-10-19 2:44,174761
2018-10-19 3:44,174761
2018-10-19 4:44,174761
2018-10-19 5:43,174761
2018-10-19 6:44,174761
2018-10-19 7:44,174761
2018-10-19 8:44,174761
2018-10-19 9:44,174761
2018-10-19 10:44,174754
2018-10-19 11:44,174754
2018-10-19 13:08,174752
2018-10-19 13:44,174752
2018-10-19 14:44,174785
2018-10-19 15:44,174792
2018-10-19 16:44,174811
2018-10-19 17:44,174782
2018-10-19 18:44,174793
2018-10-19 19:44,174808
2018-10-19 20:44,174850
2018-10-19 21:44,174863
2018-10-19 22:44,174874
2018-10-19 23:44,174874
2018-10-20 0:44,174874
2018-10-20 1:44,174874
2018-10-20 2:44,174874
2018-10-20 3:44,174874
2018-10-20 4:44,174874
2018-10-20 5:44,174874
2018-10-20 6:44,174874
2018-10-20 7:44,174874
2018-10-20 8:44,174874
2018-10-20 9:44,174874
2018-10-20 10:44,174864
2018-10-20 11:44,174864
2018-10-20 12:44,174864
2018-10-20 13:44,174864
2018-10-20 14:44,174864
2018-10-20 15:44,174864
2018-10-20 16:44,174864
2018-10-20 17:44,174864
2018-10-20 18:44,174864
2018-10-20 19:44,174864
2018-10-20 20:44,174864
2018-10-20 21:44,174864
2018-10-20 22:44,174864
2018-10-20 23:44,174864
2018-10-21 0:44,174864
2018-10-21 1:44,174864
2018-10-21 2:44,174864
2018-10-21 3:44,174864
2018-10-21 4:44,174864
2018-10-21 5:44,174864
2018-10-21 6:44,174864
2018-10-21 7:44,174864
2018-10-21 8:44,174864
2018-10-21 9:44,174864
2018-10-21 10:44,174864
2018-10-21 11:44,174864
2018-10-21 12:44,174864
2018-10-21 13:44,174864
2018-10-21 14:44,174864
2018-10-21 15:44,174864
2018-10-21 16:44,174864
2018-10-21 17:44,174864
2018-10-21 18:44,174864
2018-10-21 19:44,174864
2018-10-21 20:44,174864
2018-10-21 21:44,174864
2018-10-21 22:44,174864
2018-10-21 23:44,174864
2018-10-22 0:44,174864
2018-10-22 1:44,174864
2018-10-22 2:44,174864
2018-10-22 3:44,174864
2018-10-22 4:44,174864
2018-10-22 5:44,174864
2018-10-22 6:44,174864
2018-10-22 7:44,174864
2018-10-22 8:44,174864
2018-10-22 9:44,174867
2018-10-22 10:44,174867
2018-10-22 11:44,174867
2018-10-22 12:44,174867
2018-10-22 13:44,174871
2018-10-22 14:44,174876
2018-10-22 15:44,174808
2018-10-22 16:44,174744
2018-10-22 17:44,174750
2018-10-22 18:44,174752
2018-10-22 19:44,174740
2018-10-22 20:44,174752
2018-10-22 21:44,174777
2018-10-22 22:44,174804
2018-10-22 23:44,174804
2018-10-23 0:44,174804
2018-10-23 1:44,174804
2018-10-23 2:44,174804
2018-10-23 3:44,174804
2018-10-23 4:44,174804
2018-10-23 5:44,174804
2018-10-23 6:44,174804
2018-10-23 7:44,174804
2018-10-23 8:44,174804
2018-10-23 9:44,174804
2018-10-23 10:44,174804
2018-10-23 11:44,174797
2018-10-23 12:44,174797
2018-10-23 13:44,174822
2018-10-23 14:44,174712
2018-10-23 15:44,174637
2018-10-23 16:44,174632
2018-10-23 17:44,174619
2018-10-23 18:44,174624
2018-10-23 19:44,174615
2018-10-23 20:44,174633
2018-10-23 21:44,174629
2018-10-23 22:44,174630
2018-10-23 23:44,174630
2018-10-24 0:44,174630
2018-10-24 1:44,174630
2018-10-24 2:44,174630
2018-10-24 3:44,174630
2018-10-24 4:44,174630
2018-10-24 5:44,174630
2018-10-24 6:44,174630
2018-10-24 7:44,174630
2018-10-24 8:44,174630
2018-10-24 9:44,174631
2018-10-24 10:44,174627
2018-10-24 11:44,174627
2018-10-24 12:44,174627
2018-10-24 13:44,174626
2018-10-24 14:44,174585
2018-10-24 15:44,174561
2018-10-24 16:44,174616
2018-10-24 17:44,174648
2018-10-24 18:44,174732
2018-10-24 19:44,174714
2018-10-24 20:44,174735
2018-10-24 21:44,174811
2018-10-24 22:44,174838
2018-10-24 23:44,174838
2018-10-25 0:44,174838
2018-10-25 1:44,174838
2018-10-25 2:44,174838
2018-10-25 3:44,174838
2018-10-25 4:44,174838
2018-10-25 5:44,174838
2018-10-25 6:44,174838
2018-10-25 7:44,174838
2018-10-25 8:44,174838
2018-10-25 9:44,174838
2018-10-25 10:44,174834
2018-10-25 11:44,174834
2018-10-25 14:10,174983
2018-10-25 14:44,174983
2018-10-25 15:44,175058
2018-10-25 16:44,175109
2018-10-25 17:44,175148
2018-10-25 18:44,175126
2018-10-25 19:44,175097
2018-10-25 20:44,175029
2018-10-25 21:44,175017
2018-10-25 22:44,175009
2018-10-25 23:44,175009
2018-10-26 0:44,175009
2018-10-26 1:44,175009
2018-10-26 2:44,175009
2018-10-26 3:44,175009
2018-10-26 4:44,175009
2018-10-26 5:44,175009
2018-10-26 6:44,175009
2018-10-26 7:44,175009
2018-10-26 8:44,175009
2018-10-26 9:44,175008
2018-10-26 10:44,175001
2018-10-26 11:44,175001
2018-10-26 12:44,175001
2018-10-26 13:44,175016
2018-10-26 14:44,175030
2018-10-26 15:44,174917
2018-10-26 16:44,174942
2018-10-26 17:44,174965
2018-10-26 18:44,174975
2018-10-26 19:44,175011
2018-10-26 20:44,175095
2018-10-26 21:44,175135
2018-10-26 22:44,175160
2018-10-26 23:44,175160
2018-10-27 0:44,175160
2018-10-27 1:44,175160
2018-10-27 2:44,175160
2018-10-27 3:44,175160
2018-10-27 4:44,175160
2018-10-27 5:44,175160
2018-10-27 6:44,175160
2018-10-27 7:44,175160
2018-10-27 8:44,175160
2018-10-27 9:44,175160
2018-10-27 10:44,175160
2018-10-27 11:44,175160
2018-10-27 12:44,175160
2018-10-27 13:44,175160
2018-10-27 14:44,175154
2018-10-27 15:44,175154
2018-10-27 16:44,175154
2018-10-27 17:44,175154
2018-10-27 18:44,175154
2018-10-27 19:44,175154
2018-10-27 20:44,175154
2018-10-27 21:44,175154
2018-10-27 22:44,175154
2018-10-27 23:44,175154
2018-10-28 0:44,175154
2018-10-28 1:44,175154
2018-10-28 2:44,175154
2018-10-28 3:44,175154
2018-10-28 4:44,175154
2018-10-28 5:44,175154
2018-10-28 6:44,175154
2018-10-28 7:44,175154
2018-10-28 8:44,175154
2018-10-28 9:44,175154
2018-10-28 10:44,175154
2018-10-28 11:44,175154
2018-10-28 12:44,175154
2018-10-28 13:44,175154
2018-10-28 14:44,175154
2018-10-28 15:44,175154
2018-10-28 16:44,175154
2018-10-28 17:44,175154
2018-10-28 18:44,175154
2018-10-28 19:44,175154
2018-10-28 20:44,175154
2018-10-28 21:44,175154
2018-10-28 22:44,175154
2018-10-28 23:44,175154
2018-10-29 0:44,175154
2018-10-29 1:44,175154
2018-10-29 2:44,175154
2018-10-29 3:43,175154
2018-10-29 4:44,175154
2018-10-29 5:44,175154
2018-10-29 6:44,175154
2018-10-29 7:44,175154
2018-10-29 8:44,175154
2018-10-29 9:44,175155
2018-10-29 10:44,175155
2018-10-29 11:44,175155
2018-10-29 12:44,175155
2018-10-29 13:44,175155
2018-10-29 14:44,175290
2018-10-29 15:44,175400
2018-10-29 16:44,175460
2018-10-29 17:44,175413
2018-10-29 18:44,175444
2018-10-29 19:44,175267
2018-10-29 20:44,174988
2018-10-29 21:44,174989
2018-10-29 22:44,174993
2018-10-29 23:44,174993
2018-10-30 0:44,174993
2018-10-30 1:44,174993
2018-10-30 2:44,174993
2018-10-30 3:44,174993
2018-10-30 4:44,174993
2018-10-30 5:44,174993
2018-10-30 6:44,174993
2018-10-30 7:44,174993
2018-10-30 8:44,174993
2018-10-30 9:44,174993
2018-10-30 10:44,174989
2018-10-30 11:44,174989
2018-10-30 12:44,174989
2018-10-30 13:44,175005
2018-10-30 14:44,175026
2018-10-30 15:44,175358
2018-10-30 16:44,175541
2018-10-30 17:44,175735
2018-10-30 18:44,175829
2018-10-30 19:44,175990
2018-10-30 20:44,176556
2018-10-30 21:44,176750
2018-10-30 22:44,176508
2018-10-30 23:44,176508
2018-10-31 0:44,176508
2018-10-31 1:44,176508
2018-10-31 2:44,176508
2018-10-31 3:44,176508
2018-10-31 4:44,176508
2018-10-31 5:44,176508
2018-10-31 6:44,176508
2018-10-31 7:44,176508
2018-10-31 8:44,176508
2018-10-31 9:44,176508
2018-10-31 10:44,176502
2018-10-31 11:44,176502
2018-10-31 12:44,176502
2018-10-31 14:10,175864
2018-10-31 14:44,175864
2018-10-31 15:44,175411
2018-10-31 16:44,175087
2018-10-31 17:44,175125
2018-10-31 18:44,175144
2018-10-31 19:44,175094
2018-10-31 20:44,175010
2018-10-31 21:44,174994
2018-10-31 22:44,175000
2018-10-31 23:44,175000
2018-11-01 0:44,175000
2018-11-01 1:44,175000
2018-11-01 2:44,175000
2018-11-01 3:44,175000
2018-11-01 4:44,175000
2018-11-01 5:44,175000
2018-11-01 6:44,175000
2018-11-01 7:44,175000
2018-11-01 8:44,175000
2018-11-01 9:44,175004
2018-11-01 10:44,174998
2018-11-01 11:44,174998
2018-11-01 12:44,174998
2018-11-01 13:44,175003
2018-11-01 14:44,174947
2018-11-01 15:44,174991
2018-11-01 16:44,175019
2018-11-01 17:44,175010
2018-11-01 18:44,175045
2018-11-01 19:44,175015
2018-11-01 20:44,174987
2018-11-01 21:44,174905
2018-11-01 22:44,174896
2018-11-01 23:44,174896
2018-11-02 0:44,174896
2018-11-02 1:44,174896
2018-11-02 2:44,174896
2018-11-02 3:44,174896
2018-11-02 4:44,174896
2018-11-02 5:44,174896
2018-11-02 6:44,174896
2018-11-02 7:44,174896
2018-11-02 8:44,174896
2018-11-02 9:44,174898
2018-11-02 10:44,174891
2018-11-02 11:44,174891
2018-11-02 12:44,174891
2018-11-02 14:08,174831
2018-11-02 14:44,174831
2018-11-02 15:44,174807
2018-11-02 16:44,174790
2018-11-02 17:44,174800
2018-11-02 18:44,174778
2018-11-02 19:44,174761
2018-11-02 20:44,174781
2018-11-02 21:44,174800
2018-11-02 22:44,174809
2018-11-02 23:44,174809
2018-11-03 0:44,174809
2018-11-03 1:44,174809
2018-11-03 2:44,174809
2018-11-03 3:44,174809
2018-11-03 4:44,174809
2018-11-03 5:44,174809
2018-11-03 6:44,174809
2018-11-03 7:44,174809
2018-11-03 8:44,174809
2018-11-03 9:44,174809
2018-11-03 10:44,174802
2018-11-03 11:44,174802
2018-11-03 12:44,174802
2018-11-03 13:44,174802
2018-11-03 14:44,174802
2018-11-03 15:44,174802
2018-11-03 16:44,174802
2018-11-03 17:44,174802
2018-11-03 18:44,174802
2018-11-03 19:44,174802
2018-11-03 20:44,174802
2018-11-03 21:45,174802
2018-11-03 22:44,174802
2018-11-03 23:44,174802
2018-11-04 0:44,174802
2018-11-04 1:44,174802
2018-11-04 2:44,174802
2018-11-04 3:44,174802
2018-11-04 4:44,174802
2018-11-04 5:44,174802
2018-11-04 6:44,174802
2018-11-04 7:44,174802
2018-11-04 8:44,174802
2018-11-04 9:44,174802
2018-11-04 10:44,174802
2018-11-04 11:44,174802
2018-11-04 12:44,174802
2018-11-04 13:44,174802
2018-11-04 14:44,174802
2018-11-04 15:44,174802
2018-11-04 16:44,174802
2018-11-04 17:44,174802
2018-11-04 18:44,174802
2018-11-04 19:44,174802
2018-11-04 20:44,174802
2018-11-04 21:44,174802
2018-11-04 22:44,174802
2018-11-04 23:44,174802
2018-11-05 0:44,174802
2018-11-05 1:44,174802
2018-11-05 2:44,174802
2018-11-05 3:44,174802
2018-11-05 4:44,174802
2018-11-05 5:44,174802
2018-11-05 6:44,174802
2018-11-05 7:44,174802
2018-11-05 8:44,174802
2018-11-05 9:44,174802
2018-11-05 10:44,174799
2018-11-05 11:44,174799
2018-11-05 12:44,174799
2018-11-05 13:44,174799
2018-11-05 14:44,174801
2018-11-05 15:44,174745
2018-11-05 16:44,174645
2018-11-05 17:44,174638
2018-11-05 18:44,174620
2018-11-05 19:44,174622
2018-11-05 20:44,174614
2018-11-05 21:44,174622
2018-11-05 22:44,174626
2018-11-05 23:44,174624
2018-11-06 0:44,174624
2018-11-06 1:44,174624
2018-11-06 2:44,174624
2018-11-06 3:44,174624
2018-11-06 4:44,174624
2018-11-06 5:44,174624
2018-11-06 6:44,174624
2018-11-06 7:44,174624
2018-11-06 8:44,174624
2018-11-06 9:44,174624
2018-11-06 10:44,174624
2018-11-06 11:44,174615
2018-11-06 12:44,174615
2018-11-06 13:44,174615
2018-11-06 14:44,174615
2018-11-06 15:44,174542
2018-11-06 16:44,174458
2018-11-06 17:44,174470
2018-11-06 18:44,174470
2018-11-06 19:44,174434
2018-11-06 20:44,174458
2018-11-06 21:44,174407
2018-11-06 22:44,174379
2018-11-06 23:44,174369
2018-11-07 0:44,174369
2018-11-07 1:44,174369
2018-11-07 2:44,174369
2018-11-07 3:44,174369
2018-11-07 4:44,174369
2018-11-07 5:44,174369
2018-11-07 6:44,174369
2018-11-07 7:44,174369
2018-11-07 8:44,174369
2018-11-07 9:44,174369
2018-11-07 10:44,174369
2018-11-07 11:44,174366
2018-11-07 12:44,174366
2018-11-07 13:44,174366
2018-11-07 14:44,174362
2018-11-07 15:44,174266
2018-11-07 16:44,174189
2018-11-07 17:44,174252
2018-11-07 18:44,174338
2018-11-07 19:44,174395
2018-11-07 20:44,174420
2018-11-07 21:44,174418
2018-11-07 22:44,174371
2018-11-07 23:44,174367
2018-11-08 0:44,174367
2018-11-08 1:44,174367
2018-11-08 2:44,174367
2018-11-08 3:44,174367
2018-11-08 4:44,174367
2018-11-08 5:44,174367
2018-11-08 6:44,174367
2018-11-08 7:44,174367
2018-11-08 8:44,174367
2018-11-08 9:44,174367
2018-11-08 10:44,174370
2018-11-08 11:44,174364
2018-11-08 12:44,174364
2018-11-08 13:44,174364
2018-11-08 14:44,174368
2018-11-08 15:44,174385
2018-11-08 16:44,174617
2018-11-08 17:44,174746
2018-11-08 18:44,174814
2018-11-08 19:44,174877
2018-11-08 20:44,174965
2018-11-08 21:44,175010
2018-11-08 22:44,175028
2018-11-08 23:44,175031
2018-11-09 0:44,175031
2018-11-09 1:44,175031
2018-11-09 2:44,175031
2018-11-09 3:44,175031
2018-11-09 4:44,175031
2018-11-09 5:44,175031
2018-11-09 6:44,175031
2018-11-09 7:44,175031
2018-11-09 8:44,175031
2018-11-09 9:44,175031
2018-11-09 10:44,175031
2018-11-09 11:44,175026
2018-11-09 12:44,175026
2018-11-09 13:44,175026
2018-11-09 15:08,174966
2018-11-09 15:44,174966
2018-11-09 16:44,174920
2018-11-09 17:44,174926
2018-11-09 18:44,174934
2018-11-09 19:44,174929
2018-11-09 20:44,174970
2018-11-09 21:44,175014
2018-11-09 22:44,175027
2018-11-09 23:44,175031
2018-11-10 0:44,175031
2018-11-10 1:44,175031
2018-11-10 2:44,175031
2018-11-10 3:44,175031
2018-11-10 4:44,175031
2018-11-10 5:44,175031
2018-11-10 6:44,175031
2018-11-10 7:44,175031
2018-11-10 8:44,175031
2018-11-10 9:44,175031
2018-11-10 10:44,175031
2018-11-10 11:44,175031
2018-11-10 12:44,175031
2018-11-10 13:44,175031
2018-11-10 14:44,175031
2018-11-10 15:44,175031
2018-11-10 16:44,175031
2018-11-10 17:44,175031
2018-11-10 18:44,175031
2018-11-10 19:44,175031
2018-11-10 20:44,175031
2018-11-10 21:44,175031
2018-11-10 22:44,175031
2018-11-10 23:44,175031
2018-11-11 0:44,175034
2018-11-11 1:44,175034
2018-11-11 2:44,175034
2018-11-11 3:44,175034
2018-11-11 4:44,175034
2018-11-11 5:44,175034
2018-11-11 6:44,175034
2018-11-11 7:44,175034
2018-11-11 8:44,175034
2018-11-11 9:44,175034
2018-11-11 10:44,175034
2018-11-11 11:44,175034
2018-11-11 12:44,175034
2018-11-11 13:44,175034
2018-11-11 14:44,175034
2018-11-11 15:44,175034
2018-11-11 16:44,175034
2018-11-11 17:44,175034
2018-11-11 18:44,175034
2018-11-11 19:44,175034
2018-11-11 20:44,175034
2018-11-11 21:44,175034
2018-11-11 22:44,175034
2018-11-11 23:44,175034
2018-11-12 0:44,175034
2018-11-12 1:44,175034
2018-11-12 2:44,175034
2018-11-12 3:44,175034
2018-11-12 4:44,175034
2018-11-12 5:44,175034
2018-11-12 6:44,175034
2018-11-12 7:44,175034
2018-11-12 8:44,175034
2018-11-12 9:44,175034
2018-11-12 10:44,175034
2018-11-12 11:44,175034
2018-11-12 12:44,175034
2018-11-12 13:44,175034
2018-11-12 14:44,175039
2018-11-12 15:44,174951
2018-11-12 16:44,174895
2018-11-12 17:44,174825
2018-11-12 18:44,174861
2018-11-12 19:44,174911
2018-11-12 20:44,174925
2018-11-12 21:44,174944
2018-11-12 22:44,174951
2018-11-12 23:44,174963
2018-11-13 0:44,174964
2018-11-13 1:44,174964
2018-11-13 2:44,174964
2018-11-13 3:44,174964
2018-11-13 4:44,174964
2018-11-13 5:44,174964
2018-11-13 6:44,174966
2018-11-13 7:44,174966
2018-11-13 8:44,174966
2018-11-13 9:44,174966
2018-11-13 10:44,174966
2018-11-13 11:44,174965
2018-11-13 12:44,174965
2018-11-13 13:44,174965
2018-11-13 14:44,174963
2018-11-13 15:44,174917
2018-11-13 16:44,174885
2018-11-13 17:44,174850
2018-11-13 18:44,174850
2018-11-13 19:44,174844
2018-11-13 20:44,174851
2018-11-13 21:44,174841
2018-11-13 22:44,174834
2018-11-13 23:44,174839
2018-11-14 0:44,174839
2018-11-14 1:44,174839
2018-11-14 2:44,174839
2018-11-14 3:44,174839
2018-11-14 4:44,174839
2018-11-14 5:44,174839
2018-11-14 6:44,174838
2018-11-14 7:44,174838
2018-11-14 8:44,174838
2018-11-14 9:44,174838
2018-11-14 10:44,174838
2018-11-14 11:44,174838
2018-11-14 12:44,174838
2018-11-14 13:44,174838
2018-11-14 14:44,174837
2018-11-14 15:44,174797
2018-11-14 16:44,174741
2018-11-14 17:44,174686
2018-11-14 18:44,174645
2018-11-14 19:44,174608
2018-11-14 20:44,174547
2018-11-14 21:44,174426
2018-11-14 22:44,174417
2018-11-14 23:44,174415
2018-11-15 0:44,174415
2018-11-15 1:44,174415
2018-11-15 2:44,174415
2018-11-15 3:44,174415
2018-11-15 4:44,174415
2018-11-15 5:44,174415
2018-11-15 6:44,174417
2018-11-15 7:44,174417
2018-11-15 8:44,174417
2018-11-15 9:44,174417
2018-11-15 10:44,174417
2018-11-15 11:44,174417
2018-11-15 12:44,174417
2018-11-15 13:44,174417
2018-11-15 14:44,174420
2018-11-15 15:44,174335
2018-11-15 16:44,174307
2018-11-15 17:44,174327
2018-11-15 18:44,174320
2018-11-15 19:44,174270
2018-11-15 20:44,174223
2018-11-15 21:44,174202
2018-11-15 22:44,174154
2018-11-15 23:44,174127
2018-11-16 0:44,174127
2018-11-16 1:44,174127
2018-11-16 2:44,174127
2018-11-16 3:44,174127
2018-11-16 4:44,174127
2018-11-16 5:44,174127
2018-11-16 6:44,174126
2018-11-16 7:44,174126
2018-11-16 8:44,174126
2018-11-16 9:44,174126
2018-11-16 10:44,174126
2018-11-16 11:44,174126
2018-11-16 12:44,174126
2018-11-16 13:44,174126
2018-11-16 14:44,174126
2018-11-16 15:44,174393
2018-11-16 16:44,174884
2018-11-16 17:44,175184
2018-11-16 18:44,175184
2018-11-16 19:44,175398
2018-11-16 20:44,175464
2018-11-16 21:44,175554
2018-11-16 22:44,175595
2018-11-16 23:44,175625
2018-11-17 0:44,175625
2018-11-17 1:44,175625
2018-11-17 2:44,175625
2018-11-17 3:44,175625
2018-11-17 4:44,175625
2018-11-17 5:44,175625
2018-11-17 6:44,175625
2018-11-17 7:44,175625
2018-11-17 8:44,175625
2018-11-17 9:44,175625
2018-11-17 10:44,175625
2018-11-17 11:44,175625
2018-11-17 12:44,175625
2018-11-17 13:44,175625
2018-11-17 14:44,175625
2018-11-17 15:44,175625
2018-11-17 16:44,175625
2018-11-17 17:44,175625
2018-11-17 18:44,175625
2018-11-17 19:44,175625
2018-11-17 20:44,175625
2018-11-17 21:44,175625
2018-11-17 22:44,175625
2018-11-17 23:44,175625
2018-11-18 0:44,175625
2018-11-18 1:44,175625
2018-11-18 2:44,175625
2018-11-18 3:44,175625
2018-11-18 4:44,175625
2018-11-18 5:44,175625
2018-11-18 6:44,175625
2018-11-18 7:44,175625
2018-11-18 8:44,175625
2018-11-18 9:44,175625
2018-11-18 10:44,175625
2018-11-18 11:44,175625
2018-11-18 12:44,175625
2018-11-18 13:44,175625
2018-11-18 14:44,175625
2018-11-18 15:44,175625
2018-11-18 16:44,175625
2018-11-18 17:44,175625
2018-11-18 18:44,175625
2018-11-18 19:44,175625
2018-11-18 20:44,175625
2018-11-18 21:44,175625
2018-11-18 22:44,175625
2018-11-18 23:44,175625
2018-11-19 0:44,175625
2018-11-19 1:44,175625
2018-11-19 2:44,175625
2018-11-19 3:44,175625
2018-11-19 4:44,175625
2018-11-19 5:44,175625
2018-11-19 6:44,175626
2018-11-19 7:44,175626
2018-11-19 8:44,175626
2018-11-19 9:44,175626
2018-11-19 10:44,175626
2018-11-19 12:44,175626
2018-11-19 13:44,175626
2018-11-19 14:44,175642
2018-11-19 15:44,175434
2018-11-19 16:44,175534
2018-11-19 17:44,175534
2018-11-19 18:44,175638
2018-11-19 19:44,175696
2018-11-19 20:44,175738
2018-11-19 21:44,175791
2018-11-19 22:44,175838
2018-11-19 23:44,175866
2018-11-20 0:44,175866
2018-11-20 1:44,175866
2018-11-20 2:44,175866
2018-11-20 3:44,175866
2018-11-20 4:44,175866
2018-11-20 5:44,175866
2018-11-20 6:44,175867
2018-11-20 7:44,175867
2018-11-20 8:44,175867
2018-11-20 9:44,175867
2018-11-20 10:44,175867
2018-11-20 11:44,175867
2018-11-20 12:44,175867
2018-11-20 13:44,175867
2018-11-20 14:44,175879
2018-11-20 15:44,175363
2018-11-20 16:44,175359
2018-11-20 17:44,175356
2018-11-20 18:44,175304
2018-11-20 19:44,175276
2018-11-20 20:44,175242
2018-11-20 21:44,175203
2018-11-20 22:44,175210
2018-11-20 23:44,175218
2018-11-21 0:44,175218
2018-11-21 1:44,175218
2018-11-21 2:44,175218
2018-11-21 3:44,175218
2018-11-21 4:44,175218
2018-11-21 5:44,175218
2018-11-21 6:44,175217
2018-11-21 7:44,175217
2018-11-21 8:44,175217
2018-11-21 9:44,175217
2018-11-21 10:44,175217
2018-11-21 11:44,175217
2018-11-21 12:44,175217
2018-11-21 13:44,175217
2018-11-21 14:44,175212
2018-11-21 16:44,175219
2018-11-21 17:44,175196
2018-11-21 18:44,175162
2018-11-21 19:44,175142
2018-11-21 20:44,175132
2018-11-21 21:44,175118
2018-11-21 22:44,175117
2018-11-21 23:44,175128
2018-11-22 0:44,175128
2018-11-22 1:44,175128
2018-11-22 2:44,175128
2018-11-22 3:44,175128
2018-11-22 4:44,175128
2018-11-22 5:44,175128
2018-11-22 6:44,175128
2018-11-22 7:44,175128
2018-11-22 8:44,175128
2018-11-22 9:44,175128
2018-11-22 10:44,175128
2018-11-22 11:44,175128
2018-11-22 12:44,175128
2018-11-22 13:44,175128
2018-11-22 14:44,175128
2018-11-22 15:44,175128
2018-11-22 16:44,175128
2018-11-22 17:44,175128
2018-11-22 18:44,175128
2018-11-22 19:44,175128
2018-11-22 20:44,175128
2018-11-22 21:44,175128
2018-11-22 22:44,175128
2018-11-22 23:44,175128
2018-11-23 0:44,175128
2018-11-23 1:44,175128
2018-11-23 2:44,175128
2018-11-23 3:44,175128
2018-11-23 4:44,175128
2018-11-23 5:44,175128
2018-11-23 6:44,175129
2018-11-23 7:44,175129
2018-11-23 8:44,175129
2018-11-23 9:44,175129
2018-11-23 10:44,175129
2018-11-23 11:44,175129
2018-11-23 12:44,175129
2018-11-23 13:44,175129
2018-11-23 14:44,175136
2018-11-23 15:44,175138
2018-11-23 16:44,175093
2018-11-23 17:44,175106
2018-11-23 18:44,175121
2018-11-23 19:44,175142
2018-11-23 20:44,175145
2018-11-23 21:44,175145
2018-11-23 22:44,175145
2018-11-23 23:44,175145
2018-11-24 0:44,175145
2018-11-24 1:44,175145
2018-11-24 2:44,175413
2018-11-24 3:44,175413
2018-11-24 4:44,175413
2018-11-24 5:44,175413
2018-11-24 6:44,175145
2018-11-24 7:44,175145
2018-11-24 8:44,175145
2018-11-24 9:44,175145
2018-11-24 10:44,175145
2018-11-24 11:44,175145
2018-11-24 12:44,175145
2018-11-24 13:44,175145
2018-11-24 14:44,175145
2018-11-24 15:44,175145
2018-11-24 16:44,175145
2018-11-24 17:44,175145
2018-11-24 18:44,175145
2018-11-24 19:44,175145
2018-11-24 20:44,175145
2018-11-24 21:44,175145
2018-11-24 22:44,175145
2018-11-24 23:44,175145
2018-11-25 0:44,175145
2018-11-25 1:44,175145
2018-11-25 2:44,175145
2018-11-25 3:44,175145
2018-11-25 4:44,175145
2018-11-25 5:44,175145
2018-11-25 6:44,175145
2018-11-25 7:44,175145
2018-11-25 8:44,175145
2018-11-25 9:44,175145
2018-11-25 10:44,175145
2018-11-25 11:44,175145
2018-11-25 12:44,175145
2018-11-25 13:44,175145
2018-11-25 14:44,175145
2018-11-25 15:44,175145
2018-11-25 16:44,175145
2018-11-25 17:44,175145
2018-11-25 18:44,175145
2018-11-25 19:44,175145
2018-11-25 20:44,175145
2018-11-25 21:44,175145
2018-11-25 22:44,175145
2018-11-25 23:44,175145
2018-11-26 0:44,175145
2018-11-26 1:44,175145
2018-11-26 2:44,175145
2018-11-26 3:44,175145
2018-11-26 4:44,175145
2018-11-26 5:44,175145
2018-11-26 6:44,175146
2018-11-26 7:44,175146
2018-11-26 8:44,175146
2018-11-26 9:44,175146
2018-11-26 10:44,175146
2018-11-26 11:44,175146
2018-11-26 12:44,175146
2018-11-26 13:44,175146
2018-11-26 14:44,175138
2018-11-26 15:44,174967
2018-11-26 16:44,174908
2018-11-26 17:44,174881
2018-11-26 18:44,174850
2018-11-26 19:44,174832
2018-11-26 20:44,174830
2018-11-26 21:44,174815
2018-11-26 22:44,174803
2018-11-26 23:44,174787
2018-11-27 0:44,174787
2018-11-27 1:44,174787
2018-11-27 2:44,174787
2018-11-27 3:44,174787
2018-11-27 4:44,174787
2018-11-27 5:44,174787
2018-11-27 6:44,174787
2018-11-27 7:44,174787
2018-11-27 8:44,174787
2018-11-27 9:44,174787
2018-11-27 10:45,174787
2018-11-27 11:44,174787
2018-11-27 12:44,174787
2018-11-27 13:44,174787
2018-11-27 14:44,174791
2018-11-27 15:44,174731
2018-11-27 16:44,174689
2018-11-27 17:44,174671
2018-11-27 18:44,174650
2018-11-27 19:44,174650
2018-11-27 20:44,174661
2018-11-27 21:44,174663
2018-11-27 22:44,174658
2018-11-27 23:44,174661
2018-11-28 0:44,174661
2018-11-28 1:44,174661
2018-11-28 2:44,174661
2018-11-28 3:44,174661
2018-11-28 4:44,174661
2018-11-28 5:44,174661
2018-11-28 6:44,174662
2018-11-28 7:44,174655
2018-11-28 8:44,174655
2018-11-28 9:44,174655
2018-11-28 10:44,174655
2018-11-28 11:44,174655
2018-11-28 12:44,174655
2018-11-28 14:09,174656
2018-11-28 14:44,174656
2018-11-28 15:44,174570
2018-11-28 16:44,174624
2018-11-28 17:44,174710
2018-11-28 18:44,174792
2018-11-28 19:44,174810
2018-11-28 20:44,174751
2018-11-28 21:44,174651
2018-11-28 22:44,174630
